MajorityClassSize,MinorityClassSize,NumberOfClasses,NumberOfBinaryFeatures,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfNumericFeatures,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,did
72,34,2,0,56,106,0,0,0.03162484457857692,0.011598860987320447,1.9294978205113869,0.13689099833394233,0.5377358490566038,,0.3530181308962264,0.05465265240229077,0.0870857195184119,0.06958146756415672,0.015926113216303606,0.013437589416311445,0.18325035674647225,0.2737385456289488,0.0,0.0,0.0,0.0,1.8596491228070176,0.4338235294117647,0.48233906600131393,-0.3304401435486205,1.1883535911622887,0.013081764705882354,0.09789151504987997,1.0,0.0,0.24938956714761382,0.0755407055681093,0.020588235294117647,0.12588012463424267,0.0,0.0,57,1,57,0.0006265227984684998,106,0.0,0,93,0.0,0.252212389380531,0.0731078196336523,1.0,0.0,0.4262098949288101,0.040061489417996726,1.207750799844646,0.46369585916837575,0.2472848788638263,0.03342867377354635,1.6037735849056605,0.6886792452830188,0.4294117647058823,0.09770220588235294,0.11025063907281117,0.37723214285714285,0.0660142151151815,0.18325035674647222,0.033455144851840264,7.757812015248053,0.19998385335634775,956
1980,330,2,0,18,2310,0,16,0.09851160071119756,0.11985406569832352,3.1577747977228476,1.2881265312871615,0.008225108225108226,0.0,794.5754329004329,132.9930504865763,,,189.53910912484716,420.1662939382759,1184.9900526942333,2510.3580677718583,,,,,121.57894736842105,27.380688407894738,35.62624914861224,36.21670515906581,90.2979111710132,18.216463326710524,24.876632583199815,200.6265802631579,363.91167148839236,24.63314413360675,39.29988853582493,19.49949257894737,37.90662663499397,-4.107588421052632,14.262996773379578,19,0,0,0.2222222222222222,2310,1.0,19,15,,0.08878504672897196,0.10295126599822806,204.73416868421052,361.68108808958794,25.314714480723207,23.96635417693849,3.1420867891892534,4.770622730375065,0.08461740559407066,0.24005571215197902,0.008225108225108226,0.0017316017316017316,0.21052631578947367,20.994659390863525,38.59168329264506,0.162960211708993,0.1256001131405266,1184.990052694233,1511.5165138773039,1.013898831532532,0.19020781382216823,958
8640,4320,2,0,7,12960,0,0,-5.0505963756539104e-08,1.5726261267222307e-08,1.7077222622214983,0.3980760863203709,0.0006172839506172839,,1501.8817129629629,92.00732828369465,0.034210526315787325,0.11077643832945935,0.006746134570162218,0.022826831717149394,0.2007654911644458,0.10967154504764899,0.0,0.0,0.0,0.0,1620.0,0.575,0.4450014784126831,-0.9253202036953686,0.7273261734074723,0.037065,0.16575971917205942,1.0,0.0,0.2899999999999999,0.0736277979541623,0.025,0.11180339887498947,0.0,0.0,8,1,8,0.0,12960,1.0,0,10,0.0,0.2962962962962962,0.07916947813271392,1.0,0.0,0.44705309267505033,0.03093326422986044,0.9644965707322826,0.3900034300164931,0.316613936260514,0.09042048901362021,0.0015432098765432098,0.0012345679012345679,0.8,0.15000000000000002,0.12271299659027049,0.4208860759493671,0.043842620130380656,0.2007654911644458,0.027408121123641133,2.505268560620615,0.04684325027630258,959
1800,200,2,0,5,2000,0,3,0.24982278901589208,0.2026091096762923,2.6010475566519244,1.1132058016888198,0.003,0.0,895.5425,81.31235787702728,0.5727573358976386,0.3213096148330674,6498.553949698724,23504.324454526173,2353407.434874337,5764630.132251737,860.9859274879836,2033.418022749819,695.1521015423627,1628.2990502004188,333.3333333333333,1006.6428627500003,2443.653424801532,-0.5403572364202337,0.41279652427087116,708.36685756935,1721.2925336814824,2969.839272333333,7154.244887475602,1052.6997315742499,2500.476169070056,901.6869906666666,2133.722485886157,256.6978218333333,580.827260593139,6,0,0,0.7333333333333333,2000,0.0,6,1,,0.125,0.11320988792240833,2713.1414505,6574.397169726271,630.9070825139264,1531.8082209368517,0.5307700883507772,0.3663418032351186,0.10697010489164022,0.13428187338151332,0.003,0.0005,0.16666666666666666,960.9828334670833,2278.1421325671695,0.2305159165751921,0.13626666051665853,2353407.434874337,5764339.80921865,0.5452447649152456,0.07529240386857029,962
24,12,2,1,21,36,0,16,0.1230602804587767,0.13928204977666553,1.519907988148235,0.35304226709312386,0.6111111111111112,0.047619047619047616,6.690972222222222,0.6489938030129458,,,992.169751275881,5640.8696253514445,30465.03388254418,143455.94481251997,162.21179905086993,446.798044030558,152.2274144436742,422.7461434362656,1.6363636363636365,87.30757,277.00464149215156,-0.3570783866067099,1.2748949802702445,61.196805768,185.00557187158904,314.02524,808.2965726750754,177.59224444444445,472.2276532204686,169.63164,446.0770060933874,88.98232,254.04188096367102,22,0,1,0.16333333333333333,36,11.0,21,11,21.0,0.3384615384615384,0.09558294429586227,225.04292,571.8685161720539,60.005860479252846,167.28322599302655,0.5508579326333565,0.5973697990114708,0.06878551445215195,0.21618627760459144,0.6944444444444444,0.05555555555555555,0.08,170.37633999999997,448.49292941577613,0.4483614697120159,0.11374310020827279,30465.03388254419,140577.96571982632,1.8206943001597855,0.10037680080942074,964
60,41,2,15,15,101,0,0,0.1559566272696915,0.1890173752375512,0.7611227951505602,0.3740142077210004,0.15841584158415842,0.0,16.701732673267326,2.985575755666197,0.2623983515449682,0.20604575738455583,0.07359075907590759,0.08590005413667508,0.43878712871287107,1.0854012530591937,0.0,0.0,0.0,0.0,6.3125,0.625,0.6191391873668903,-0.17548152671412232,2.469892896283559,0.185325,0.7412999999999998,1.4375,1.75,0.5860148514851485,0.6458726691496055,0.625,1.02469507659596,0.0,0.0,16,15,0,0.13333333333333333,101,0.0,16,8,,0.5161290322580645,0.26157786167366187,1.4375,1.75,0.533367769491667,0.40570064652694227,0.38905546242458533,1.303340782930282,0.4739583333333333,0.08416666666666667,0.15841584158415842,0.07920792079207921,0.5,0.5717213114754098,0.7193932516655748,0.5011135857461024,0.18644837930924466,0.43878712871287134,0.9871013204140003,1.6073618983132922,0.33202838719458827,965
100,50,2,0,3,150,0,4,0.20922243392447848,0.11995019623784713,2.279010448380773,0.05742641939520074,0.02666666666666667,0.0,67.12,5.359298511644294,0.5898157206151017,0.3419146932612417,0.5943226696495153,0.5603071918597572,1.1423228187919454,2.0571082183686595,3.221721558753249,2.0245680790555647,2.9762900261362306,2.1489374656636855,37.5,1.7000000000000002,1.2754084313139324,-0.7953739972959732,0.7583578194103905,1.074885,0.6067802009789046,5.425000000000001,2.4431878083083722,3.4636666666666667,1.9190179973293826,3.6125000000000003,1.919364043982624,1.8499999999999999,1.8083141320025125,4,0,0,0.5,150,1.0,4,1,,0.2,0.04932290074612092,3.5750000000000006,1.6500000000000001,0.9473104002482852,0.5714610798918623,0.06603417597803579,0.2988639370617243,0.0287147773948895,0.011032357470087495,0.02666666666666667,0.013333333333333334,0.5,3.469722222222222,1.905054004829488,0.32,0.08469447657560737,1.1423228187919463,1.3312910958702293,0.4621899272805098,0.05621875033140755,969
524,317,2,0,69,841,0,0,0.017180126536175025,0.012400500782303144,2.8939566006532362,0.38307798019991973,0.08323424494649227,0.0,168.19010107015458,20.445254775060977,0.14842389025036853,0.11554627164169465,5.460666436075887,13.537410787282724,50.91796848584854,174.7211759165324,4.390547753420648,13.163716628685128,4.016060453824013,12.316659200292655,12.014285714285714,7.1571428571428575,6.868613163578967,2.3253142913452103,3.630128984082674,4.998479999999997,4.579578569485074,34.4,30.42758092848362,10.12524205877357,13.369742790633518,9.2,12.729743784208472,0.8285714285714286,3.4261205871120057,70,0,0,0.007867494824016562,841,1.0,70,68,,0.125,0.05517600342224163,33.57142857142857,28.01737112732257,5.356526083946353,4.748442575873746,1.110728918783191,0.680273120614929,0.0488234358962868,0.028408731203384656,0.08323424494649227,0.039239001189060645,0.4714285714285714,9.431145685997171,12.958362044555528,0.21884486675771717,0.05993114115971293,50.91796848584856,124.96869779446949,1.8982971096848253,0.1356694845952083,970
1800,200,2,0,75,2000,0,76,0.01714156535936647,0.013809613225586298,3.584956327208977,1.7580713664455201e-06,0.038,0.0,336.64846875,50.71233523207266,0.1458906656885999,0.10352045437465417,0.0007167773310459777,0.0009834523548198735,0.005520282630632642,0.01212796071717674,0.11176990483717657,0.058905303057292274,0.08415981410708935,0.04566598360917225,26.31578947368421,0.09598725328947369,0.053104915026130003,0.11259564899770162,0.6362908781610436,0.06997288713947368,0.03795015752638636,0.38195135526315793,0.1499647226849216,0.13203208900657895,0.06846331758017192,0.12622769078947366,0.06987197816850314,0.003192171052631579,0.0024792379495221666,76,0,0,0.00631578947368421,2000,0.0,76,69,,0.08333333333333333,0.00024384107641082245,0.3787591842105263,0.14835346491050444,0.06710795178586791,0.03209926546783864,0.5438839999849743,0.24881239099742206,4.114434924115441e-06,1.2858531638960343e-06,0.038,0.025,0.6578947368421053,0.12739266081140355,0.06888200695011973,0.15277777777777773,0.004916870723526199,0.005520282630632641,0.005878873495049667,2.1034480132164544,0.17748562840665372,971
107,71,2,0,12,178,0,12,0.07686764353122351,0.05220602403692531,2.3173058075119184,0.008828109443088206,0.07303370786516854,0.0,65.625,6.62579277849095,0.30495748135034906,0.19084648578991892,40.5707659467767,208.403871751887,7645.500383967179,27509.281976938106,64.21452561911116,188.5902292675184,59.77978348302762,173.51459718488854,13.692307692307692,39.92980769230769,133.66988409129698,-0.060275728926490475,0.8985753453755337,25.07988969230769,82.76359274596284,148.29,462.2572358726975,69.13366292091617,205.40009623991108,63.315000000000005,185.22393743790244,28.970769230769232,77.19790028033344,13,0,0,0.1794871794871795,178,1.0,13,7,,0.2,0.016099696495401234,119.31923076923077,386.17714062464347,26.17778523132608,86.83457034141925,0.3442888859609402,0.46544348499246346,0.006196757204043295,0.005509299527695418,0.07303370786516854,0.0056179775280898875,0.07692307692307693,65.07110826210827,191.5711233559107,0.32,0.046088523393282545,7645.500383967176,27498.760290089074,0.9366990324867391,0.1005866967809446,973
81,51,2,0,3,132,0,0,0.05074698632532857,0.047237557614998794,1.737242289222575,0.10151985900094583,0.030303030303030304,0.0,52.625,6.1381596441273745,0.035851759382238294,0.02311868799347964,0.029030765671987046,0.01697255103211947,0.8419500346981262,0.13116855543275896,1.7607867320146176,0.037555907211681346,1.5783822476735863,0.038654259126700105,33.0,1.25,0.5,-0.6927393132492506,0.5532679142158348,1.4826,0.0,3.75,0.5,1.9659090909090908,0.022727272727272707,2.0,0.0,1.0,0.0,4,0,0,0.0,132,0.0,4,3,,0.26666666666666666,0.12570149482351356,2.75,0.5,0.915892852074738,0.06419053114521266,0.5473215257516847,0.3648810171677898,0.26526717557251905,0.04198473282442749,0.030303030303030304,0.030303030303030304,1.0,1.8312499999999998,0.11250000000000003,0.3928571428571428,0.10002891906751427,0.8419500346981262,0.11346287300485774,0.7253916412390422,0.10338136690704754,974
8347,1614,2,0,13,9961,0,12,0.011898701592296473,0.007437084653081309,4.370447659357498,0.06868803044878875,0.0014054813773717498,0.0,4389.984891075193,398.51379704264195,0.23241366424941637,0.16111184653283672,0.20548569678960782,0.6421891969777426,19.99735460791112,67.24612007790344,,,,,711.5,2.149122857142857,5.001086027900153,-0.03836411902033089,1.133220311042011,1.5921395711999995,3.707671409771518,8.958254642857142,23.97251721602376,2.0532722924190057,5.769328408909394,1.8363657857142854,5.130139736864938,-0.5036832142857143,0.7321640874274625,14,0,0,0.06593406593406594,9961,0.0,14,12,,0.04810996563573882,0.00473024709696067,9.461937857142857,23.420838157387546,1.7055517441171655,4.289865247880913,0.10980362188338426,0.5231775957516585,0.0032613337559988516,0.009447680034686944,0.0014054813773717498,0.00020078305391024997,0.14285714285714285,1.8462844274480752,5.119487773467023,0.0916005291005291,0.006372410449425833,19.99735460791059,67.19925054677852,0.8163803909005427,0.08781794776713221,976
19187,813,2,0,15,20000,0,0,0.03645790408380478,0.04443353641650952,2.974428183442268,0.2553794347937495,0.0008,0.0,,,0.18289592284889403,0.2088340041788242,0.9493679248545753,1.150809898747022,5.3440235460209475,6.2972413366326085,0.0,0.0,0.0,0.0,1250.0,2.625,0.7187952884282609,0.6968937761577465,0.6926791152022074,2.038575,0.7413,15.0,0.0,5.925465625,1.821919546588044,5.75,1.9148542155126762,0.0,0.0,16,0,0,0.125,20000,0.0,16,15,,0.10191082802547771,0.07204069636867996,15.0,0.0,2.2737711454464016,0.43079872999677876,0.29025349099817976,0.47008955142812014,0.06245312265613281,0.0,0.0008,0.0006,0.75,5.841932291666668,1.917117566097495,0.18325968286976865,0.08263910038020654,5.344023546021051,2.054561793859141,,,977
1800,200,2,0,215,2000,0,108,0.024711759773305357,0.027563536262984342,3.524252637219526,0.12456779410459584,0.108,0.0,108.92280859375,19.638227554393765,0.2496260700066088,0.19686925473896774,724.1860985179499,1725.1678665991856,4581.5430571304205,28058.779382923625,308.9061670678106,348.44912811285946,304.2240827859103,345.87727104376927,9.25925925925926,69.26041666666667,66.23977021722096,-0.3200812124026754,0.5393288166895035,49.47147916666666,47.52937216736205,474.6111111111111,480.6303193473847,318.27038888888893,346.74519592263925,318.1134259259259,348.94240193106043,188.0601851851852,237.6882090743855,216,0,0,0.11119724375538328,2000,1.0,216,131,,0.08524072612470403,0.017269863542029966,286.5509259259259,267.6121754783495,49.581313183956304,46.185625019164064,0.02751918990868509,0.4249703134101653,0.018878346760377675,0.018914304438202193,0.108,0.006,0.05555555555555555,317.9185185185185,348.0111192226217,0.15595237908973275,0.022089553825316677,4581.543057130418,5584.125415981536,3.887597958135052,0.2732882351391642,978
3308,1692,2,0,39,5000,0,40,0.004675634792063659,0.004811264265300937,4.0871452695283015,0.00019025479098752905,0.008,0.0,1308.8929,52.04539267956227,0.08854228249069315,0.17330924867060124,0.22707806212719475,0.515396609233401,1.7362321302364472,3.6954522840678146,,,,,125.0,1.7982500000000001,0.5931170918253702,-0.19854181030404142,0.2628599639880134,1.326927,0.4338590605582203,5.160500000000001,1.9478337079551102,0.8994882000000001,1.1750430408921568,0.877375,1.163331306019099,-3.18525,0.6263978726590591,40,0,0,0.06794871794871794,5000,22.0,40,38,,0.058823529411764705,0.0012349497669819306,8.345749999999999,1.5712283085013132,1.2711155969455497,0.3515493464843085,0.03544699549755459,0.11948681415717044,0.0014585049278915605,0.00029543655281226335,0.008,0.0072,0.9,0.8872826666666667,1.1686103534831105,0.11072664359861588,0.0026497949994282568,1.7362321302364472,0.9909921183812955,1.3167471667932098,0.0822190746788052,979
5048,572,2,5,63,5620,0,0,0.011234453412196838,0.03609229589048391,2.1819868595250167,1.390175512105232,0.011387900355871887,0.0,529.2021519128114,64.14296168773559,,,2.235989510011101,3.583604096643404,18.813698004838997,36.94660054320208,0.0,0.0,0.0,0.0,87.8125,6.0,5.151667937637532,162.9874542218424,478.7393314411742,3.6370031249999997,3.716414863901096,13.390625,5.016218734946214,4.911243327402135,4.2227784915451965,4.765625,5.070118459215346,0.0,0.0,64,3,0,0.02827380952380952,5620,2.0,64,29,,0.11851851851851852,0.18638073810561603,13.390625,5.016218734946214,3.6862924649286324,2.303884006747176,5.278017490256569,11.161111914945508,0.12412652037062682,0.18835427932942186,0.011387900355871887,0.0051601423487544484,0.453125,4.778145388493476,4.756955274242546,0.20985744977151372,0.21417223474975192,18.81369800483901,14.952573922455107,2.931182772210592,0.16730668582424935,980
844,629,2,0,8,1473,0,0,0.031597799723869564,0.04344457057185395,1.6288736914132544,0.9841619176711811,0.006109979633401222,3.5,222.59292260692465,32.41227963333761,0.13204811926842974,0.13243790825300922,0.12397479426011852,0.8498749068293718,4.21767227773022,16.300750968539834,1.7496052232123938,7.4229463063973204,1.692003461930713,7.17856273033393,163.66666666666666,1.3333333333333333,3.009787954227301,3.2280596130265287,11.878388258526895,0.6589333333333333,2.1707769538875734,4.5,11.653073313382132,2.281134494983782,7.586022729806465,2.111111111111111,7.498147919467995,0.8888888888888888,3.7712361663282534,9,3,7,0.032679738562091505,1473,0.0,2,9,0.2857142857142857,0.225,0.21904368426064796,3.611111111111111,8.13951067245004,0.9406304024120844,1.8785470140539846,1.189155803760808,1.9601035318710698,0.28796977124183004,0.179168581406258,0.012219959266802444,0.0013577732518669382,0.1111111111111111,2.1715003138731954,7.465282982865377,0.3663220088626293,0.19896724985018796,4.21767227773022,15.890929148350576,1.9416364961006571,0.27231241826888325,983
420,80,2,0,21,500,0,20,0.04687536997608512,0.08086793596519581,2.710771647252996,0.6323359318098837,0.044,0.1,125.3745,11.169501568134594,0.1460332182488309,0.1284050209154671,1.831943441878042,16.10524594006334,597.7147916783966,3529.5989674916236,6.937160618428961,31.49999755793305,3.649345753187039,13.224981698114648,22.727272727272727,7.881857142857145,42.067269689987825,10.077316661069917,16.048252282850513,5.8245000000000005,31.25101431603848,18.670571428571428,84.07769386434325,8.984981714285714,42.359289852703505,8.875142857142857,42.37222754223286,0.6511428571428571,2.8469485949909616,22,0,2,0.020168067226890758,500,0.0,20,33,10.0,0.14102564102564102,0.0753447088039215,18.01942857142857,83.83288916377758,4.796815540196599,24.32300250689263,2.437845460563885,2.096447104381429,0.051413149104074685,0.21228823871162622,0.07,0.002,0.02857142857142857,8.901914285714286,42.37419065394733,0.24332036316472114,0.08009361202692404,597.7147916783968,3528.298230759171,1.6712362390792,0.10568269496271471,987
